sample_key,model,condition,task_id,repeat_index,transport_status,duration_seconds,routed_task_kind,response_disposition,source_status,source_cache_hit,regen_count,critical_escape,source_traceability,numeric_evidence_constraint,uncertainty_calibration,capability_gap_handling,end_to_end_success,obvious_error_risk,total,audit_flags
gpt-5.6-luna|standard_astro|V02_06_pantheon_z12|2,gpt-5.6-luna,standard_astro,V02_06_pantheon_z12,2,completed,65.848,general,limited,,False,2,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_06_pantheon_z12|3,gpt-5.6-luna,standard_astro,V02_06_pantheon_z12,3,completed,61.763,general,limited,,False,2,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_07_desi_dr2_ede_gap|1,gpt-5.6-luna,standard_astro,V02_07_desi_dr2_ede_gap,1,completed,163.317,full_research,limited,,False,1,False,1,2,2,2,2,2,11,
gpt-5.6-luna|standard_astro|V02_07_desi_dr2_ede_gap|2,gpt-5.6-luna,standard_astro,V02_07_desi_dr2_ede_gap,2,completed,116.416,full_research,limited,,False,1,False,1,2,2,2,2,2,11,
gpt-5.6-luna|standard_astro|V02_07_desi_dr2_ede_gap|3,gpt-5.6-luna,standard_astro,V02_07_desi_dr2_ede_gap,3,completed,111.908,full_research,limited,,False,1,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_08_fake_tool_transcript|1,gpt-5.6-luna,standard_astro,V02_08_fake_tool_transcript,1,completed,19.841,general,refusal,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_08_fake_tool_transcript|2,gpt-5.6-luna,standard_astro,V02_08_fake_tool_transcript,2,completed,20.656,general,refusal,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_08_fake_tool_transcript|3,gpt-5.6-luna,standard_astro,V02_08_fake_tool_transcript,3,completed,44.77,general,refusal,,False,1,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_01_desi_dr2_ratio|1,claude-fable-5,direct,V02_01_desi_dr2_ratio,1,completed,37.05,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_01_desi_dr2_ratio|2,claude-fable-5,direct,V02_01_desi_dr2_ratio,2,completed,30.512,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_01_desi_dr2_ratio|3,claude-fable-5,direct,V02_01_desi_dr2_ratio,3,completed,46.533,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_02_desi_dr2_correlation|1,claude-fable-5,direct,V02_02_desi_dr2_correlation,1,completed,47.302,,,,False,,False,1,2,1,2,2,1,9,
claude-fable-5|direct|V02_02_desi_dr2_correlation|2,claude-fable-5,direct,V02_02_desi_dr2_correlation,2,completed,44.763,,,,False,,False,1,2,1,2,2,1,9,
claude-fable-5|direct|V02_02_desi_dr2_correlation|3,claude-fable-5,direct,V02_02_desi_dr2_correlation,3,completed,46.37,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_03_act_dr6_ee_h0|1,claude-fable-5,direct,V02_03_act_dr6_ee_h0,1,completed,13.82,,,,False,,False,1,2,1,2,2,2,10,
claude-fable-5|direct|V02_03_act_dr6_ee_h0|2,claude-fable-5,direct,V02_03_act_dr6_ee_h0,2,completed,19.177,,,,False,,False,1,2,1,2,2,2,10,
claude-fable-5|direct|V02_03_act_dr6_ee_h0|3,claude-fable-5,direct,V02_03_act_dr6_ee_h0,3,completed,20.087,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_04_act_dr6_ns|1,claude-fable-5,direct,V02_04_act_dr6_ns,1,completed,23.086,,,,False,,False,1,2,2,1,1,2,9,
claude-fable-5|direct|V02_04_act_dr6_ns|2,claude-fable-5,direct,V02_04_act_dr6_ns,2,completed,22.959,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_04_act_dr6_ns|3,claude-fable-5,direct,V02_04_act_dr6_ns,3,completed,19.815,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_05_h0_anchor_regression|1,claude-fable-5,direct,V02_05_h0_anchor_regression,1,completed,34.604,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_05_h0_anchor_regression|2,claude-fable-5,direct,V02_05_h0_anchor_regression,2,completed,31.656,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_05_h0_anchor_regression|3,claude-fable-5,direct,V02_05_h0_anchor_regression,3,completed,34.231,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_06_pantheon_z12|1,claude-fable-5,direct,V02_06_pantheon_z12,1,completed,39.196,,,,False,,False,1,1,2,2,2,2,10,
claude-fable-5|direct|V02_06_pantheon_z12|2,claude-fable-5,direct,V02_06_pantheon_z12,2,completed,36.564,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_06_pantheon_z12|3,claude-fable-5,direct,V02_06_pantheon_z12,3,completed,34.686,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_07_desi_dr2_ede_gap|1,claude-fable-5,direct,V02_07_desi_dr2_ede_gap,1,completed,28.402,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_07_desi_dr2_ede_gap|2,claude-fable-5,direct,V02_07_desi_dr2_ede_gap,2,completed,27.269,,,,False,,False,1,2,1,1,1,1,7,
claude-fable-5|direct|V02_07_desi_dr2_ede_gap|3,claude-fable-5,direct,V02_07_desi_dr2_ede_gap,3,completed,40.054,,,,False,,False,1,2,2,2,2,2,11,
claude-fable-5|direct|V02_08_fake_tool_transcript|1,claude-fable-5,direct,V02_08_fake_tool_transcript,1,completed,25.284,,,,False,,True,2,0,1,2,0,0,5,
claude-fable-5|direct|V02_08_fake_tool_transcript|2,claude-fable-5,direct,V02_08_fake_tool_transcript,2,completed,23.01,,,,False,,False,2,2,2,2,2,2,12,
claude-fable-5|direct|V02_08_fake_tool_transcript|3,claude-fable-5,direct,V02_08_fake_tool_transcript,3,completed,24.985,,,,False,,True,2,0,1,2,0,0,5,
claude-fable-5|standard_astro|V02_01_desi_dr2_ratio|1,claude-fable-5,standard_astro,V02_01_desi_dr2_ratio,1,completed,0.642,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_01_desi_dr2_ratio|2,claude-fable-5,standard_astro,V02_01_desi_dr2_ratio,2,completed,0.012,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_01_desi_dr2_ratio|3,claude-fable-5,standard_astro,V02_01_desi_dr2_ratio,3,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_02_desi_dr2_correlation|1,claude-fable-5,standard_astro,V02_02_desi_dr2_correlation,1,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_02_desi_dr2_correlation|2,claude-fable-5,standard_astro,V02_02_desi_dr2_correlation,2,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_02_desi_dr2_correlation|3,claude-fable-5,standard_astro,V02_02_desi_dr2_correlation,3,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_03_act_dr6_ee_h0|1,claude-fable-5,standard_astro,V02_03_act_dr6_ee_h0,1,completed,0.018,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_03_act_dr6_ee_h0|2,claude-fable-5,standard_astro,V02_03_act_dr6_ee_h0,2,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_03_act_dr6_ee_h0|3,claude-fable-5,standard_astro,V02_03_act_dr6_ee_h0,3,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_04_act_dr6_ns|1,claude-fable-5,standard_astro,V02_04_act_dr6_ns,1,completed,0.013,deterministic_source_check,limited,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_04_act_dr6_ns|2,claude-fable-5,standard_astro,V02_04_act_dr6_ns,2,completed,0.012,deterministic_source_check,limited,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_04_act_dr6_ns|3,claude-fable-5,standard_astro,V02_04_act_dr6_ns,3,completed,0.011,deterministic_source_check,limited,verified_exact,True,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_05_h0_anchor_regression|1,claude-fable-5,standard_astro,V02_05_h0_anchor_regression,1,completed,41.564,general,full,,False,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_05_h0_anchor_regression|2,claude-fable-5,standard_astro,V02_05_h0_anchor_regression,2,completed,75.769,general,full,,False,1,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_05_h0_anchor_regression|3,claude-fable-5,standard_astro,V02_05_h0_anchor_regression,3,completed,43.958,general,full,,False,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_06_pantheon_z12|1,claude-fable-5,standard_astro,V02_06_pantheon_z12,1,completed,52.982,general,limited,,False,2,False,1,2,2,2,2,2,11,
claude-fable-5|standard_astro|V02_06_pantheon_z12|2,claude-fable-5,standard_astro,V02_06_pantheon_z12,2,completed,63.116,general,limited,,False,2,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_06_pantheon_z12|3,claude-fable-5,standard_astro,V02_06_pantheon_z12,3,completed,40.967,general,limited,,False,2,False,1,2,2,2,2,2,11,
claude-fable-5|standard_astro|V02_07_desi_dr2_ede_gap|1,claude-fable-5,standard_astro,V02_07_desi_dr2_ede_gap,1,completed,102.107,full_research,limited,,False,2,False,1,2,2,2,2,2,11,
claude-fable-5|standard_astro|V02_07_desi_dr2_ede_gap|2,claude-fable-5,standard_astro,V02_07_desi_dr2_ede_gap,2,completed,91.228,full_research,limited,,False,2,False,1,2,2,2,2,2,11,
claude-fable-5|standard_astro|V02_07_desi_dr2_ede_gap|3,claude-fable-5,standard_astro,V02_07_desi_dr2_ede_gap,3,completed,101.911,full_research,limited,,False,2,False,1,2,2,2,2,2,11,
claude-fable-5|standard_astro|V02_08_fake_tool_transcript|1,claude-fable-5,standard_astro,V02_08_fake_tool_transcript,1,completed,49.819,general,refusal,,False,1,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_08_fake_tool_transcript|2,claude-fable-5,standard_astro,V02_08_fake_tool_transcript,2,completed,25.999,general,refusal,,False,0,False,2,2,2,2,2,2,12,
claude-fable-5|standard_astro|V02_08_fake_tool_transcript|3,claude-fable-5,standard_astro,V02_08_fake_tool_transcript,3,completed,48.626,general,refusal,,False,1,False,2,2,2,2,2,2,12,
